Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
1/4/21 0:00,65 - 74 Years,43.92760188,0.01,0
1/4/21 0:00,75+ Years,56.0511425,0.01,0
1/5/21 0:00,<12 Years,24.54757683,0,0
1/5/21 0:00,12 - 15 Years,42.59867207,0,0
1/5/21 0:00,16 - 17 Years,59.57631463,0,0
1/5/21 0:00,18 - 24 Years,79.5591481,0.007,0
1/5/21 0:00,25 - 39 Years,74.27584011,0.021,0
1/5/21 0:00,40 - 49 Years,71.14445775,0.023,0
1/5/21 0:00,50 - 64 Years,62.61671704,0.021,0
1/5/21 0:00,65 - 74 Years,45.53423858,0.011,0
1/5/21 0:00,75+ Years,58.60730287,0.011,0
1/6/21 0:00,<12 Years,24.41817396,0,0
1/6/21 0:00,12 - 15 Years,42.72851482,0,0
1/6/21 0:00,16 - 17 Years,59.81404107,0,0
1/6/21 0:00,18 - 24 Years,79.41118166,0.007,0
1/6/21 0:00,25 - 39 Years,72.77059961,0.022,0
1/6/21 0:00,40 - 49 Years,69.78353809,0.025,0
1/6/21 0:00,50 - 64 Years,61.20371245,0.023,0
1/6/21 0:00,65 - 74 Years,44.40942323,0.012,0
1/6/21 0:00,75+ Years,57.25280429,0.012,0
1/7/21 0:00,<12 Years,24.80311033,0,0
1/7/21 0:00,12 - 15 Years,43.43154496,0,0
1/7/21 0:00,16 - 17 Years,60.88725539,0,0
1/7/21 0:00,18 - 24 Years,80.73437043,0.008,0
1/7/21 0:00,25 - 39 Years,72.68891008,0.025,0
1/7/21 0:00,40 - 49 Years,69.52311738,0.027,0.001
1/7/21 0:00,50 - 64 Years,60.91334728,0.025,0
1/7/21 0:00,65 - 74 Years,43.93057085,0.014,0
1/7/21 0:00,75+ Years,56.69544074,0.015,0
1/8/21 0:00,<12 Years,26.7396913,0,0
1/8/21 0:00,12 - 15 Years,46.31285805,0,0
1/8/21 0:00,16 - 17 Years,64.60302311,0,0
1/8/21 0:00,18 - 24 Years,86.02665281,0.009,0
1/8/21 0:00,25 - 39 Years,76.95724104,0.027,0.001
1/8/21 0:00,40 - 49 Years,73.49214159,0.03,0.001
1/8/21 0:00,50 - 64 Years,64.5348526,0.028,0.001
1/8/21 0:00,65 - 74 Years,45.76454579,0.017,0
1/8/21 0:00,75+ Years,58.67040063,0.019,0
1/9/21 0:00,<12 Years,26.48980988,0,0
1/9/21 0:00,12 - 15 Years,45.8874522,0,0
1/9/21 0:00,16 - 17 Years,63.69518371,0,0
1/9/21 0:00,18 - 24 Years,85.02350648,0.01,0
1/9/21 0:00,25 - 39 Years,75.59743747,0.029,0.002
1/9/21 0:00,40 - 49 Years,72.27719926,0.033,0.002
1/9/21 0:00,50 - 64 Years,63.58202801,0.031,0.002
1/9/21 0:00,65 - 74 Years,45.0532655,0.02,0.001
1/9/21 0:00,75+ Years,57.78072222,0.023,0
1/10/21 0:00,<12 Years,26.18281271,0,0
1/10/21 0:00,12 - 15 Years,45.28094989,0,0
1/10/21 0:00,16 - 17 Years,62.50827413,0,0
1/10/21 0:00,18 - 24 Years,83.17699867,0.011,0.001
1/10/21 0:00,25 - 39 Years,73.72237768,0.031,0.003
1/10/21 0:00,40 - 49 Years,70.73841403,0.035,0.004
1/10/21 0:00,50 - 64 Years,62.44803735,0.033,0.003
1/10/21 0:00,65 - 74 Years,44.22195401,0.023,0.001
1/10/21 0:00,75+ Years,56.90436444,0.029,0
1/11/21 0:00,<12 Years,25.58993931,0,0
1/11/21 0:00,12 - 15 Years,43.93041447,0,0
1/11/21 0:00,16 - 17 Years,59.86916604,0.001,0
1/11/21 0:00,18 - 24 Years,79.85224458,0.012,0.001
1/11/21 0:00,25 - 39 Years,70.28191844,0.033,0.004
1/11/21 0:00,40 - 49 Years,67.70513281,0.037,0.004
1/11/21 0:00,50 - 64 Years,60.29061727,0.035,0.004
1/11/21 0:00,65 - 74 Years,42.74595198,0.025,0.001
1/11/21 0:00,75+ Years,54.78708404,0.032,0.001
1/12/21 0:00,<12 Years,24.49522072,0,0
1/12/21 0:00,12 - 15 Years,41.51209329,0,0
1/12/21 0:00,16 - 17 Years,56.56166766,0.001,0
1/12/21 0:00,18 - 24 Years,75.06579,0.013,0.001
1/12/21 0:00,25 - 39 Years,65.42212991,0.034,0.005
1/12/21 0:00,40 - 49 Years,63.44486258,0.038,0.005
1/12/21 0:00,50 - 64 Years,56.76854896,0.036,0.004
1/12/21 0:00,65 - 74 Years,40.14343805,0.026,0.002
1/12/21 0:00,75+ Years,51.22486494,0.035,0.001
1/13/21 0:00,<12 Years,24.04037705,0,0
1/13/21 0:00,12 - 15 Years,40.3119021,0,0
1/13/21 0:00,16 - 17 Years,54.73909824,0.001,0
1/13/21 0:00,18 - 24 Years,72.28184619,0.014,0.001
1/13/21 0:00,25 - 39 Years,63.08838444,0.035,0.006
1/13/21 0:00,40 - 49 Years,61.61447702,0.04,0.006
1/13/21 0:00,50 - 64 Years,55.30355561,0.038,0.005
1/13/21 0:00,65 - 74 Years,39.1959126,0.03,0.002
1/13/21 0:00,75+ Years,50.15150193,0.04,0.001
1/14/21 0:00,<12 Years,23.54388648,0,0
1/14/21 0:00,12 - 15 Years,39.01859999,0,0
1/14/21 0:00,16 - 17 Years,52.80800153,0.001,0
1/14/21 0:00,18 - 24 Years,69.59244963,0.015,0.002
1/14/21 0:00,25 - 39 Years,60.81289818,0.037,0.007
1/14/21 0:00,40 - 49 Years,59.55414175,0.042,0.008
1/14/21 0:00,50 - 64 Years,53.72096323,0.04,0.006
1/14/21 0:00,65 - 74 Years,38.11181456,0.033,0.003
1/14/21 0:00,75+ Years,48.91899235,0.047,0.001
1/15/21 0:00,<12 Years,22.75765245,0,0
1/15/21 0:00,12 - 15 Years,37.48184273,0,0
1/15/21 0:00,16 - 17 Years,50.35321757,0.001,0
1/15/21 0:00,18 - 24 Years,65.96183519,0.016,0.002
1/15/21 0:00,25 - 39 Years,57.56748061,0.04,0.009
1/15/21 0:00,40 - 49 Years,56.56904721,0.045,0.009
1/15/21 0:00,50 - 64 Years,51.09496323,0.043,0.008
1/15/21 0:00,65 - 74 Years,36.84533695,0.037,0.003
1/15/21 0:00,75+ Years,47.30649403,0.056,0.001
1/16/21 0:00,<12 Years,22.36022201,0,0
1/16/21 0:00,12 - 15 Years,36.64555293,0,0
1/16/21 0:00,16 - 17 Years,48.96303466,0.001,0
1/16/21 0:00,18 - 24 Years,64.0491443,0.017,0.002
1/16/21 0:00,25 - 39 Years,56.02994425,0.042,0.009
1/16/21 0:00,40 - 49 Years,55.27651014,0.048,0.01
1/16/21 0:00,50 - 64 Years,50.09696063,0.046,0.008
1/16/21 0:00,65 - 74 Years,36.15992911,0.044,0.004
1/16/21 0:00,75+ Years,46.46519056,0.067,0.002
1/17/21 0:00,<12 Years,22.01960984,0,0
1/17/21 0:00,12 - 15 Years,36.0117153,0,0
1/17/21 0:00,16 - 17 Years,47.62625406,0.001,0
1/17/21 0:00,18 - 24 Years,62.51322421,0.019,0.003
1/17/21 0:00,25 - 39 Years,54.75267455,0.045,0.01
1/17/21 0:00,40 - 49 Years,54.13065902,0.051,0.011
1/17/21 0:00,50 - 64 Years,49.20043828,0.049,0.009
1/17/21 0:00,65 - 74 Years,35.37527286,0.05,0.004
1/17/21 0:00,75+ Years,45.65263163,0.077,0.002
1/18/21 0:00,<12 Years,20.87313011,0,0
1/18/21 0:00,12 - 15 Years,34.12216163,0,0
1/18/21 0:00,16 - 17 Years,45.2799974,0.001,0
1/18/21 0:00,18 - 24 Years,58.95682936,0.019,0.003
1/18/21 0:00,25 - 39 Years,51.88404205,0.046,0.01
1/18/21 0:00,40 - 49 Years,51.40456794,0.053,0.011
1/18/21 0:00,50 - 64 Years,46.81394981,0.051,0.009
1/18/21 0:00,65 - 74 Years,33.79705344,0.053,0.004
1/18/21 0:00,75+ Years,43.5879327,0.084,0.002
1/19/21 0:00,<12 Years,20.24009719,0,0
1/19/21 0:00,12 - 15 Years,33.02447787,0,0
1/19/21 0:00,16 - 17 Years,43.19730701,0.001,0
1/19/21 0:00,18 - 24 Years,55.70771307,0.02,0.003
1/19/21 0:00,25 - 39 Years,49.31303808,0.047,0.011
1/19/21 0:00,40 - 49 Years,49.06432469,0.054,0.011
1/19/21 0:00,50 - 64 Years,44.53666045,0.052,0.01
1/19/21 0:00,65 - 74 Years,32.24809959,0.056,0.004
1/19/21 0:00,75+ Years,41.48747838,0.089,0.003
1/20/21 0:00,<12 Years,19.73051759,0,0
1/20/21 0:00,12 - 15 Years,32.29240395,0,0
1/20/21 0:00,16 - 17 Years,42.0310693,0.001,0
1/20/21 0:00,18 - 24 Years,53.96284355,0.021,0.003
1/20/21 0:00,25 - 39 Years,47.79745447,0.048,0.011
1/20/21 0:00,40 - 49 Years,47.68533502,0.056,0.012
1/20/21 0:00,50 - 64 Years,43.3559026,0.054,0.01
1/20/21 0:00,65 - 74 Years,31.34171558,0.061,0.005
1/20/21 0:00,75+ Years,40.21009928,0.098,0.003
1/21/21 0:00,<12 Years,19.46486985,0,0
1/21/21 0:00,12 - 15 Years,32.11301595,0,0
1/21/21 0:00,16 - 17 Years,41.52633126,0.001,0
1/21/21 0:00,18 - 24 Years,52.51201599,0.022,0.003
1/21/21 0:00,25 - 39 Years,46.71607078,0.05,0.012
1/21/21 0:00,40 - 49 Years,46.7435687,0.058,0.013
1/21/21 0:00,50 - 64 Years,42.31204092,0.056,0.011
1/21/21 0:00,65 - 74 Years,30.56639037,0.067,0.005
1/21/21 0:00,75+ Years,38.99020925,0.108,0.003
1/22/21 0:00,<12 Years,19.06416715,0,0
1/22/21 0:00,12 - 15 Years,31.60731261,0,0
1/22/21 0:00,16 - 17 Years,40.76491757,0.001,0
1/22/21 0:00,18 - 24 Years,50.87209392,0.023,0.004
1/22/21 0:00,25 - 39 Years,45.25853528,0.052,0.014
1/22/21 0:00,40 - 49 Years,45.32489588,0.061,0.015
1/22/21 0:00,50 - 64 Years,41.0332082,0.059,0.013
1/22/21 0:00,65 - 74 Years,29.48059578,0.075,0.006
1/22/21 0:00,75+ Years,37.69950951,0.122,0.004
1/23/21 0:00,<12 Years,18.69410467,0,0
1/23/21 0:00,12 - 15 Years,30.96322425,0,0
1/23/21 0:00,16 - 17 Years,40.1533749,0.002,0
1/23/21 0:00,18 - 24 Years,49.63399766,0.024,0.004
1/23/21 0:00,25 - 39 Years,44.13957863,0.054,0.015
1/23/21 0:00,40 - 49 Years,44.08408864,0.063,0.016
1/23/21 0:00,50 - 64 Years,39.91124987,0.062,0.014
1/23/21 0:00,65 - 74 Years,28.71841886,0.085,0.007
1/23/21 0:00,75+ Years,36.78739633,0.139,0.006
1/24/21 0:00,<12 Years,18.52037759,0,0
1/24/21 0:00,12 - 15 Years,30.56600794,0,0
1/24/21 0:00,16 - 17 Years,39.72271105,0.002,0
1/24/21 0:00,18 - 24 Years,48.90078373,0.025,0.004
1/24/21 0:00,25 - 39 Years,43.33471508,0.057,0.016
1/24/21 0:00,40 - 49 Years,43.32833711,0.066,0.017
1/24/21 0:00,50 - 64 Years,39.18930987,0.065,0.015
1/24/21 0:00,65 - 74 Years,28.17255259,0.095,0.008
1/24/21 0:00,75+ Years,35.89000597,0.155,0.006
1/25/21 0:00,<12 Years,18.44838794,0,0
1/25/21 0:00,12 - 15 Years,30.6574104,0,0
1/25/21 0:00,16 - 17 Years,39.69170325,0.002,0
1/25/21 0:00,18 - 24 Years,48.49564876,0.026,0.005
1/25/21 0:00,25 - 39 Years,42.739458,0.058,0.016
1/25/21 0:00,40 - 49 Years,42.61687481,0.068,0.018
1/25/21 0:00,50 - 64 Years,38.57452574,0.067,0.016
1/25/21 0:00,65 - 74 Years,27.57282073,0.101,0.008
1/25/21 0:00,75+ Years,34.84819184,0.167,0.007
1/26/21 0:00,<12 Years,18.57660091,0,0
1/26/21 0:00,12 - 15 Years,31.23914008,0,0
1/26/21 0:00,16 - 17 Years,40.83382379,0.002,0
1/26/21 0:00,18 - 24 Years,50.51565078,0.027,0.005
1/26/21 0:00,25 - 39 Years,44.27066184,0.059,0.017
1/26/21 0:00,40 - 49 Years,44.02775273,0.069,0.018
1/26/21 0:00,50 - 64 Years,39.93531454,0.069,0.017
1/26/21 0:00,65 - 74 Years,28.56148761,0.107,0.008
1/26/21 0:00,75+ Years,35.80938105,0.176,0.008
1/27/21 0:00,<12 Years,18.09052206,0,0
1/27/21 0:00,12 - 15 Years,30.34903388,0,0
1/27/21 0:00,16 - 17 Years,39.32994562,0.002,0
1/27/21 0:00,18 - 24 Years,49.00809486,0.028,0.005
1/27/21 0:00,25 - 39 Years,42.89544913,0.06,0.018
1/27/21 0:00,40 - 49 Years,42.69198936,0.071,0.02
1/27/21 0:00,50 - 64 Years,38.64671974,0.071,0.018
1/27/21 0:00,65 - 74 Years,27.71278644,0.114,0.009
1/27/21 0:00,75+ Years,34.60211057,0.187,0.009
1/28/21 0:00,<12 Years,17.43755812,0,0
