Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
11/10/2021 12:00:00 AM,50 - 64 Years,18.598128001397463,0.86,0.761
11/10/2021 12:00:00 AM,65 - 74 Years,12.960824747182802,0.999,0.879
11/10/2021 12:00:00 AM,75+ Years,14.932435479315263,0.958,0.828
11/09/2021 12:00:00 AM,<12 Years,22.601476567728707,0.024,0.003
11/09/2021 12:00:00 AM,12 - 15 Years,22.219340244737516,0.577,0.483
11/09/2021 12:00:00 AM,16 - 17 Years,22.32044611951628,0.645,0.553
11/09/2021 12:00:00 AM,18 - 24 Years,21.944416975841694,0.671,0.561
11/09/2021 12:00:00 AM,25 - 39 Years,24.564275303830502,0.706,0.604
11/09/2021 12:00:00 AM,40 - 49 Years,22.947493466256976,0.788,0.688
11/09/2021 12:00:00 AM,50 - 64 Years,18.316389779821378,0.859,0.76
11/09/2021 12:00:00 AM,65 - 74 Years,12.88575222999413,0.999,0.879
11/09/2021 12:00:00 AM,75+ Years,14.842696442677282,0.957,0.827
11/08/2021 12:00:00 AM,<12 Years,22.10201121430311,0.019,0.003
11/08/2021 12:00:00 AM,12 - 15 Years,21.72645033965069,0.577,0.482
11/08/2021 12:00:00 AM,16 - 17 Years,21.815708085016144,0.644,0.553
11/08/2021 12:00:00 AM,18 - 24 Years,21.68630298039125,0.67,0.561
11/08/2021 12:00:00 AM,25 - 39 Years,24.151394864426756,0.705,0.603
11/08/2021 12:00:00 AM,40 - 49 Years,22.545701513832316,0.787,0.688
11/08/2021 12:00:00 AM,50 - 64 Years,17.93339833759829,0.858,0.76
11/08/2021 12:00:00 AM,65 - 74 Years,12.755965844345923,0.999,0.878
11/08/2021 12:00:00 AM,75+ Years,14.688457473455752,0.955,0.827
11/07/2021 12:00:00 AM,<12 Years,21.63616086084005,0.015,0.003
11/07/2021 12:00:00 AM,12 - 15 Years,21.294210665519085,0.576,0.482
11/07/2021 12:00:00 AM,16 - 17 Years,21.595208192811306,0.644,0.552
11/07/2021 12:00:00 AM,18 - 24 Years,21.21971229630776,0.669,0.56
11/07/2021 12:00:00 AM,25 - 39 Years,23.843001039289298,0.704,0.602
11/07/2021 12:00:00 AM,40 - 49 Years,22.095722872227984,0.786,0.687
11/07/2021 12:00:00 AM,50 - 64 Years,17.720221713859416,0.858,0.759
